link,status
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/foton_toano_tselnometallicheskiy_2024_7325191705,
https://www.avito.ru/kaliningrad/gruzoviki_i_spetstehnika/foton_toano_tselnometallicheskiy_2024_4443261727,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/foton_toano_tselnometallicheskiy_2024_7214331987,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/foton_toano_tselnometallicheskiy_2024_4436567999,
https://www.avito.ru/kazan/gruzoviki_i_spetstehnika/foton_toano_tselnometallicheskiy_2024_4658143193,
https://www.avito.ru/sverdlovskaya_oblast_berezovskiy/gruzoviki_i_spetstehnika/foton_toano_tselnometallicheskiy_2024_4112334490,
https://www.avito.ru/nizhniy_novgorod/gruzoviki_i_spetstehnika/foton_toano_tselnometallicheskiy_2024_7347446356,
https://www.avito.ru/kazan/gruzoviki_i_spetstehnika/foton_toano_tselnometallicheskiy_2024_3945368113,
https://www.avito.ru/kirovskaya_oblast_kirov/gruzoviki_i_spetstehnika/promtovarnyy_furgon_foton_toano_2024_4024708852,
https://www.avito.ru/ramenskoe/gruzoviki_i_spetstehnika/refrizherator_jac_n90_2023_4279023469,
https://www.avito.ru/kaliningrad/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_jac_n90_2024_4601530313,
https://www.avito.ru/nizhniy_novgorod/gruzoviki_i_spetstehnika/refrizherator_jac_n90_7246307786,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n90_s_kmu_kanglim_2023_4451339024,
https://www.avito.ru/tver/gruzoviki_i_spetstehnika/refrizherator_jac_n90_2024_4225240717,
https://www.avito.ru/lyubertsy/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_40_m_jac_n90_2018_7319857198,
https://www.avito.ru/naberezhnye_chelny/gruzoviki_i_spetstehnika/bortovoy_gruzovik_tfk_feniks_na_jac_n90_2024_4136740913,
https://www.avito.ru/novotitarovskaya/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n90_s_kmu_xcmg_2024_7350597867,
https://www.avito.ru/afipskiy/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n90_s_kmu_xcmg_2024_4398687456,
https://www.avito.ru/naberezhnye_chelny/gruzoviki_i_spetstehnika/izotermicheskiy_furgon_jac_n90_2022_7383240728,
https://www.avito.ru/omsk/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n120_2021_2870161809,
https://www.avito.ru/stavropol/gruzoviki_i_spetstehnika/refrizherator_jac_n120_2024_7362698516,
https://www.avito.ru/kameshkovo/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n120_2024_4502474819,
https://www.avito.ru/novosibirsk/gruzoviki_i_spetstehnika/refrizherator_jac_n120_2023_7372953564,
https://www.avito.ru/moskovskaya_oblast_troitsk/gruzoviki_i_spetstehnika/evakuator_jac_n120_2024_7269926227,
https://www.avito.ru/shygyrdan/gruzoviki_i_spetstehnika/bortovoy_gruzovik_jac_n120_2017_7280551168,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/jac_n120_7369369514,
https://www.avito.ru/moskovskaya_oblast_troitsk/gruzoviki_i_spetstehnika/refrizherator_jac_n120_2022_7254727890,
https://www.avito.ru/vidnoe/gruzoviki_i_spetstehnika/evakuator_jac_n120_2021_7222301870,
https://www.avito.ru/kaluga/gruzoviki_i_spetstehnika/tentovannyy_gruzovik_jac_n120_2024_7325764518,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/sitrak_c7h_2024_4535126386,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/sitrak_c7h_s_polupritsepom_2024_7388870386,
https://www.avito.ru/naberezhnye_chelny/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7333257398,
https://www.avito.ru/ust-labinsk/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7360061070,
https://www.avito.ru/ryazan/gruzoviki_i_spetstehnika/sitrak_c7h_max_2023_7270217824,
https://www.avito.ru/nevinnomyssk/gruzoviki_i_spetstehnika/sitrak_c7h_max_2023_3172023865,
https://www.avito.ru/ekaterinburg/gruzoviki_i_spetstehnika/sitrak_c7h_max_2023_4561447460,
https://www.avito.ru/tyumen/gruzoviki_i_spetstehnika/sitrak_c7h_max_2023_7332929077,
https://www.avito.ru/afipskiy/gruzoviki_i_spetstehnika/sitrak_c7h_max_2023_7282255134,
https://www.avito.ru/ekaterinburg/gruzoviki_i_spetstehnika/sitrak_c7h_2023_7383091568,
https://www.avito.ru/aldan/gruzoviki_i_spetstehnika/samosval_19_m_shacman_sx3258dr384_2021_4476595904,
https://www.avito.ru/surgut/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dt385_2022_3738055901,
https://www.avito.ru/volgograd/gruzoviki_i_spetstehnika/samosval_19_m_shacman_sx3258dr384_2021_7261330605,
https://www.avito.ru/hanty_mansiyskiy_ao_solnechnyy/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dt385_2022_3889983860,
https://www.avito.ru/ramon/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dt384c_2022_4141623214,
https://www.avito.ru/ufa/gruzoviki_i_spetstehnika/samosval_19_m_shacman_sx3258dr384_2022_7337554753,
https://www.avito.ru/amurskaya_oblast_blagoveschensk/gruzoviki_i_spetstehnika/samosval_shacman_sx32586t385_2022_3675332717,
https://www.avito.ru/yablonovskiy/gruzoviki_i_spetstehnika/samosval_shacman_sx3258_2021_4733496055,
https://www.avito.ru/magnitogorsk/gruzoviki_i_spetstehnika/samosval_shacman_sx3258dr384_2020_7279248316,
https://www.avito.ru/velikie_luki/gruzoviki_i_spetstehnika/lomovoz_30_m_velmash-s_na_shacman_x3000_s_kmu_velmash-s_2024_4073208421,
https://www.avito.ru/chulman/gruzoviki_i_spetstehnika/samosval_shacman_sx3318dt366_2021_4644816065,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/samosval_25_m_shacman_sx3318_2022_4158383034,
https://www.avito.ru/almetevsk/gruzoviki_i_spetstehnika/samosval_25_m_shacman_sx3318_2019_4029167452,
https://www.avito.ru/chulman/gruzoviki_i_spetstehnika/samosval_shacman_sx3318dt366_2021_4644551271,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/samosval_shacman_sx3318dt366_2021_3560784808,
https://www.avito.ru/amurskaya_oblast_blagoveschensk/gruzoviki_i_spetstehnika/samosval_shacman_sx3318dt366_2018_4125797538,
https://www.avito.ru/kaluga/gruzoviki_i_spetstehnika/samosval_shacman_sx3318dt366_2018_4604998392,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/samosval_shacman_sx3318_2024_7325467750,
https://www.avito.ru/kirovgrad/gruzoviki_i_spetstehnika/samosval_shacman_sx3318dt366_2021_3814657666,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/samosval_35_m_shacman_sx33186t366_2021_4095897669,
https://www.avito.ru/saratov/gruzoviki_i_spetstehnika/samosval_20_m_jac_n350_2022_7332079623,
https://www.avito.ru/staryy_oskol/gruzoviki_i_spetstehnika/samosval_jac_n350_2023_4640993211,
https://www.avito.ru/vidnoe/gruzoviki_i_spetstehnika/samosval_jac_n350_2022_7222099658,
https://www.avito.ru/surgut/gruzoviki_i_spetstehnika/samosval_jac_n350_2021_4480035095,
https://www.avito.ru/afipskiy/gruzoviki_i_spetstehnika/samosval_20_m_jac_n350_2021_7314165654,
https://www.avito.ru/staryy_oskol/gruzoviki_i_spetstehnika/samosval_jac_n350_2023_7310334793,
https://www.avito.ru/lyubertsy/gruzoviki_i_spetstehnika/samosval_jac_n350_2023_7356558717,
https://www.avito.ru/voronezh/gruzoviki_i_spetstehnika/lomovoz_jac_7306697581,
https://www.avito.ru/ekaterinburg/gruzoviki_i_spetstehnika/samosval_jac_n350_2022_7304536539,
https://www.avito.ru/kursk/gruzoviki_i_spetstehnika/samosval_jac_n350_2011_3934331475,
https://www.avito.ru/novosibirsk/gruzoviki_i_spetstehnika/samosval_20_m_howo_zz3327n3247_2013_4686168481,
https://www.avito.ru/ufa/gruzoviki_i_spetstehnika/samosval_18_m_howo_zz3327n3247_2007_4913456760,
https://www.avito.ru/novosibirsk/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3847e_2020_7382664834,
https://www.avito.ru/nizhnekamsk/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3847e_2017_4200512500,
https://www.avito.ru/sankt-peterburg_kolpino/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647c_2011_7350987783,
https://www.avito.ru/kurganinsk/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647w_2007_4728150667,
https://www.avito.ru/ufa/gruzoviki_i_spetstehnika/samosval_howo_zz3327_2007_7305186446,
https://www.avito.ru/gubkin/gruzoviki_i_spetstehnika/samosval_howo_zz3327_2011_4579448917,
https://www.avito.ru/tyumen/gruzoviki_i_spetstehnika/bortovoy_gruzovik_howo_zz3327s3847e_2019_4124683882,
https://www.avito.ru/lytkarino/gruzoviki_i_spetstehnika/samosval_howo_zz3327n3647c_2008_7331749195,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/samosval_35_m_howo_zz3407s3867e_2022_7293707602,
https://www.avito.ru/smolensk/gruzoviki_i_spetstehnika/samosval_howo_zz3407s3267c_2007_2893437300,
https://www.avito.ru/ufa/gruzoviki_i_spetstehnika/samosval_howo_zz3407s3867e_2022_5009516005,
https://www.avito.ru/tambov/gruzoviki_i_spetstehnika/samosval_howo_zz3407s3867e_2022_7264516987,
https://www.avito.ru/efremov/gruzoviki_i_spetstehnika/samosval_howo_zz3407n3267w_2007_4357291513,
https://www.avito.ru/ishimbay/gruzoviki_i_spetstehnika/samosval_howo_zz3407n3267w_2012_7353498427,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/samosval_35_m_howo_zz3407s3867e_2021_7319425498,
https://www.avito.ru/vologda/gruzoviki_i_spetstehnika/samosval_howo_zz3407s3067c_2012_4249384551,
https://www.avito.ru/samara/gruzoviki_i_spetstehnika/samosval_howo_zz3407s3867e_2021_4604841109,
https://www.avito.ru/tuymazy/gruzoviki_i_spetstehnika/samosval_howo_zz3407s3867e_2020_4632742661,
https://www.avito.ru/penza/gruzoviki_i_spetstehnika/bortovoy_gruzovik_faw_ca_3250_s_kmu_dongyang_2023_4632701574,
https://www.avito.ru/lipetsk/gruzoviki_i_spetstehnika/samosval_19_m_faw_j6p_ca3250_2022_4865565507,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/zernovoz_30_m_tk_lift_na_faw_j6p_ca3250_2024_7303706529,
https://www.avito.ru/vladivostok/gruzoviki_i_spetstehnika/samosval_faw_ca_3250_2022_7384875666,
https://www.avito.ru/moskovskaya_oblast_moskovskiy/gruzoviki_i_spetstehnika/samosval_faw_ca3250p66k2t1e4_2016_3802630209,
https://www.avito.ru/podgorodnyaya_pokrovka/gruzoviki_i_spetstehnika/bortovoy_gruzovik_faw_ca_3250_s_kmu_horyong_2023_5057972430,
https://www.avito.ru/saransk/gruzoviki_i_spetstehnika/samosval_22_m_faw_j6p_ca3250_2019_4142634064,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/samosval_19_m_faw_j6_ca3250p66k24t1e5_2022_4571208639,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/samosval_19_m_faw_j6p_ca3250_2018_4609773687,
https://www.avito.ru/krasnoyarsk/gruzoviki_i_spetstehnika/samosval_faw_j6_ca3250_2012_3903032125,
https://www.avito.ru/sosnogorsk/gruzoviki_i_spetstehnika/ldv_maxus_tselnometallicheskiy_2008_4551239800,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/iveco_daily_tselnometallicheskiy_2024_4160635092,
https://www.avito.ru/himki/gruzoviki_i_spetstehnika/iveco_daily_tselnometallicheskiy_2024_4802437300,
https://www.avito.ru/mozhaysk/gruzoviki_i_spetstehnika/iveco_daily_tselnometallicheskiy_2002_7344361642,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/iveko_deyli_7326027530,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/mezhdugorodniy_prigorodnyy_avtobus_iveco_daily_2012_7261861683,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/dongfeng_k33_mikroavtobus_2025_4237710919,
https://www.avito.ru/tuapse/gruzoviki_i_spetstehnika/mezhdugorodniy_prigorodnyy_avtobus_iveco_daily_2002_4233224427,
https://www.avito.ru/korolev/gruzoviki_i_spetstehnika/iveko_deyli_7382039462,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/dongfeng_k33_mikroavtobus_2024_4014040873,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/saic_maxus_v90_tselnometallicheskiy_2024_7333438168,
https://www.avito.ru/krasnodar/gruzoviki_i_spetstehnika/avior_v90_tselnometallicheskiy_2024_7255307231,
https://www.avito.ru/moskva/gruzoviki_i_spetstehnika/fiat_scudo_tselnometallicheskiy_2024_7335223417,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/iveco_daily_tselnometallicheskiy_2007_1943779589,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/iveco_daily_izotermicheskiy_2000_4494723475,
https://www.avito.ru/nizhniy_novgorod/gruzoviki_i_spetstehnika/dongfeng_k33_mikroavtobus_2024_4595011048,
https://www.avito.ru/kaluga/gruzoviki_i_spetstehnika/iveco_daily_tentovannyy_2019_4587778815,
https://www.avito.ru/leskolovo/gruzoviki_i_spetstehnika/nisan_kabstar_7221545256,
https://www.avito.ru/sankt-peterburg/gruzoviki_i_spetstehnika/nissan_atlas_izotermicheskiy_1993_3963985518,
https://www.avito.ru/saratov/gruzoviki_i_spetstehnika/iveko_deyli_7275121303,
